  0.00,  0.00,  0.30,  0.00,  0.00
  0.00,  0.00,  9.50,  0.00,  0.00
  4.00,  0.00,  9.00,  0.00,  0.00
  0.00,  0.40,  0.00,  0.00,  0.00
  4.50,  4.00,  0.00,  0.00,  0.00
  9.00,  0.00,  0.00,  0.00,  0.00
  4.50,  0.00,  0.00,  0.00,  0.00
 13.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  4.90,  0.00
  0.00,  0.00,  0.00, 15.50,  0.70
  0.50,  0.00,  0.00,  0.00, 19.50
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  5.00,  0.00,  0.00,  0.00,  0.20
  0.00,  0.00,  0.10,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.60
  0.40,  0.70,  0.00,  1.50,  0.00
 16.80,  0.00,  0.10,  5.00,  0.00
  0.00,  0.00,  3.90, 11.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.10,  0.00
 10.50,  0.00,  0.00,  0.00,  0.00
  2.90,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
 10.90,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  3.50,  0.00,  0.00
  0.00,  0.00,  0.50,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  1.00,  0.00,  0.00,  0.00
  0.00, 26.50,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  3.50,  0.00,  0.00,  0.00
  0.60,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  1.10,  0.00,  0.60,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  4.40
  0.00,  0.00,  0.00,  0.00,  1.40
  0.00,  9.00,  0.00,  0.00, 11.20
  0.00,  0.00,  0.00,  0.00,  0.00
  8.50,  0.00,  0.00,  0.50,  9.60
  0.00,  0.00,  0.00,  2.50,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.40,  0.00,  0.00
  0.00,  0.00, 14.00,  0.00,  0.00
  0.00,  0.00,  5.50,  0.00,  0.00
  0.00,  0.00, 44.00,  0.50,  0.00
  0.00,  0.00,  1.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00, 15.50,  0.00,  0.70,  0.00
  0.00, 13.50,  0.00, 76.30,  0.00
  0.00,  0.00,  0.00,  4.30,  0.00
  3.50,  0.00,  0.00,  2.50,  0.00
 37.50,  0.00,  0.00,  0.00,  0.00
 10.00,  0.00, 16.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  7.50,  0.00,  0.00,  0.00
  0.00, 10.00,  0.00,  0.00,  0.00
 13.00,  0.00,  0.00,  0.00,  0.00
 61.00,  0.00,  0.00,  0.00,  0.00
 55.00,  0.00,  0.00,  0.00,  0.00
 57.50,  0.00,  7.50,  0.00,  0.00
  4.00,  0.00,  4.00,  0.00,  0.00
  0.00,  0.00, 56.00,  0.00, 14.10
  0.00,  0.00,  6.00,  0.00,  0.00
  0.00,  0.00, 14.00,  0.00,  0.10
  0.00,  0.00,  0.50,  0.60,  0.00
 30.50,  0.00, 13.00,  0.10,  0.00
  4.00,  0.00,  9.50,  0.00,  0.00
 78.50,  0.00, 14.00,  0.00,  0.00
  0.00,  0.00, 26.50,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  5.50
  0.00,  0.00,  0.00,  2.70,  1.00
  0.00,  0.00,  0.00, 60.50,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00, 11.50, 75.50,  5.00
  0.00,  0.00,  0.00,  1.20,  1.30
  0.00,  0.00,  0.00,  0.00,  3.10
  0.00,  0.00,  0.00,  6.90,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  2.00,  1.40
  0.00,  0.00,  0.00,  0.80,  1.00
  0.00,  0.00,  0.00,  1.50,  0.00
  0.00,  0.00,  0.00,  0.10,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00, 27.40,  0.00
  0.00,  0.00,  0.00,  0.10,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  1.40,  5.00,  0.60,  1.20,  0.00
 22.20, 24.50,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  1.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  4.50,  0.50,  0.00
  0.00,  0.00, 38.00, 27.00,  0.00
  0.00,  0.00,  2.00,  9.00,  0.00
  0.00,  0.00,  0.00,  1.00,  0.00
  0.00,  6.00,  0.00,  0.60,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  2.70
  0.00,  0.20,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  4.00,  0.00
  0.00,  0.00, 16.50,  6.70,  0.00
  0.00,  9.00, 76.50, 18.00,  0.00
  0.00,  2.00,  0.00, 18.60,  0.00
  0.00,  1.50,  0.00, 14.30,  0.00
  0.00,  0.00,  0.00,  1.20, 39.00
  0.00,  0.00,  0.00,  3.50, 40.50
  0.00,  0.00,  0.00,  0.00, 34.80
  0.00,  0.00,  0.00,  0.10,  6.70
  0.00,  0.00,  0.00,  2.50,  0.00
  0.00,  0.00,  0.00,  0.00,  2.20
  0.00,  0.00,  0.00,  0.00,  4.30
  0.00,  0.00,  0.00,  0.00,  5.30
  0.00,  0.00,  0.00,  0.00, 23.50
  0.00,  0.00,  1.00,  0.00,  0.00
  0.00,  0.20,  0.50,  0.10,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  2.50,  0.00,  0.40
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.10,  0.70,  0.40
  0.00,  0.00,  0.10,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  3.50,  1.50,  2.10,  3.70
  0.00,  0.00,  0.00,  0.00,  3.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.30
  0.00,  1.00,  0.00,  4.70,  0.00
  0.10,  0.00,  0.00,  1.50,  0.00
  0.00,  0.00,  6.00, 11.60,  0.00
  0.00,  1.00,  0.50,  0.00,  0.20
  0.00,  9.50,  0.00,  0.00, 11.80
  0.00,  0.00,  0.00,  0.00,  2.70
  0.00,  0.50,  0.00,  0.00,  0.00
  0.00,  0.50,  0.00,  0.00,  0.00
  0.00,  5.50,  0.00,  0.00,  0.00
  0.00,  1.00,  0.00,  0.00,  6.60
  0.00,  0.00,  0.00,  0.00,  4.30
  0.00,  0.00,  0.00,  0.00, 15.20
  0.00,  0.00,  4.00,  9.50,  3.00
  0.30,  0.00,  0.00,  5.60,  2.40
  0.00,  0.00,  0.00,  9.30,  1.70
 29.20,  0.00,  0.00, 52.00,  1.20
  6.10,  0.00,  0.00,  1.00, 11.50
  0.00,  0.00,  0.00,  0.00,  1.00
  0.00,  0.50,  0.00,  3.60,  0.10
  0.00,  0.00,  0.00, 10.50,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.50,  1.50,  0.00,  0.10
  0.00, 12.00,  0.00,  0.00,  1.20
  0.00,  2.50,  0.00,  0.10,  0.00
  0.00,  1.50,  1.50,  0.00,  0.00
  0.00, 32.50,  0.00,  0.00,  0.00
  0.00,  0.00,  0.80,  0.00,  0.00
  0.00,  0.00, 15.70,  0.00,  1.10
  0.00,  0.00,  0.00,  0.00,  3.80
  0.00,  0.00,  0.00,  0.00,  5.10
  0.00,  0.00,  6.10,  0.00,  6.40
  0.00,  0.00, 29.80,  0.00,  0.00
  0.00,  0.20,  1.30,  0.00,  0.00
  0.00,  1.20,  0.00,  0.00,  0.70
  0.00,  0.00,  0.00,  0.00,  0.00
  1.00,  0.00,  0.00,  0.00,  0.00
  0.50,  0.00,  0.00,  0.00,  0.00
  5.50,  0.00,  0.00,  0.00,  6.50
  0.00,  0.00,  0.00,  0.00,  1.00
  0.00,  0.00,  0.00,  0.00,  4.50
  0.00,  4.50,  0.00,  0.00,  9.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  0.00,  0.00,  7.10,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  5.00,  7.60,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.00
  0.00,  6.00, 22.50,  0.00,  0.00
  0.00,  0.50,  1.50,  2.40,  0.00
  0.00,  0.00,  0.00,  1.10,  0.00
  0.00,  0.00,  0.50,  0.00,  0.00
  0.00,  0.00,  0.00,  0.00,  0.80
  0.00,  0.00,  0.00,  0.00,  0.00
